,continent,country,year,metric,value
515,Asia,Jordan,1967,gdpPercap,2741.796252
2219,Asia,Jordan,1967,lifeExp,51.629
3923,Asia,Jordan,1967,pop,1255058.0
657,Asia,Jordan,1972,gdpPercap,2110.856309
2361,Asia,Jordan,1972,lifeExp,56.528
4065,Asia,Jordan,1972,pop,1613551.0
799,Asia,Jordan,1977,gdpPercap,2852.351568
2503,Asia,Jordan,1977,lifeExp,61.134
4207,Asia,Jordan,1977,pop,1937652.0
941,Asia,Jordan,1982,gdpPercap,4161.415959
2645,Asia,Jordan,1982,lifeExp,63.739
4349,Asia,Jordan,1982,pop,2347031.0
1083,Asia,Jordan,1987,gdpPercap,4448.679912
2787,Asia,Jordan,1987,lifeExp,65.869
4491,Asia,Jordan,1987,pop,2820042.0
1225,Asia,Jordan,1992,gdpPercap,3431.593647
2929,Asia,Jordan,1992,lifeExp,68.015
4633,Asia,Jordan,1992,pop,3867409.0
1367,Asia,Jordan,1997,gdpPercap,3645.379572
3071,Asia,Jordan,1997,lifeExp,69.772
4775,Asia,Jordan,1997,pop,4526235.0
1509,Asia,Jordan,2002,gdpPercap,3844.917194
3213,Asia,Jordan,2002,lifeExp,71.263
4917,Asia,Jordan,2002,pop,5307470.0
1651,Asia,Jordan,2007,gdpPercap,4519.461171
3355,Asia,Jordan,2007,lifeExp,72.535
5059,Asia,Jordan,2007,pop,6053193.0
90,Asia,Korea Dem. Rep.,1952,gdpPercap,1088.277758
1794,Asia,Korea Dem. Rep.,1952,lifeExp,50.056
3498,Asia,Korea Dem. Rep.,1952,pop,8865488.0
232,Asia,Korea Dem. Rep.,1957,gdpPercap,1571.134655
1936,Asia,Korea Dem. Rep.,1957,lifeExp,54.081
3640,Asia,Korea Dem. Rep.,1957,pop,9411381.0
374,Asia,Korea Dem. Rep.,1962,gdpPercap,1621.693598
2078,Asia,Korea Dem. Rep.,1962,lifeExp,56.656
3782,Asia,Korea Dem. Rep.,1962,pop,10917494.0
516,Asia,Korea Dem. Rep.,1967,gdpPercap,2143.540609
2220,Asia,Korea Dem. Rep.,1967,lifeExp,59.942
3924,Asia,Korea Dem. Rep.,1967,pop,12617009.0
658,Asia,Korea Dem. Rep.,1972,gdpPercap,3701.621503
2362,Asia,Korea Dem. Rep.,1972,lifeExp,63.983
4066,Asia,Korea Dem. Rep.,1972,pop,14781241.0
800,Asia,Korea Dem. Rep.,1977,gdpPercap,4106.301249
2504,Asia,Korea Dem. Rep.,1977,lifeExp,67.159
4208,Asia,Korea Dem. Rep.,1977,pop,16325320.0
942,Asia,Korea Dem. Rep.,1982,gdpPercap,4106.525293
2646,Asia,Korea Dem. Rep.,1982,lifeExp,69.1
4350,Asia,Korea Dem. Rep.,1982,pop,17647518.0
1084,Asia,Korea Dem. Rep.,1987,gdpPercap,4106.492315
2788,Asia,Korea Dem. Rep.,1987,lifeExp,70.647
4492,Asia,Korea Dem. Rep.,1987,pop,19067554.0
1226,Asia,Korea Dem. Rep.,1992,gdpPercap,3726.063507
2930,Asia,Korea Dem. Rep.,1992,lifeExp,69.978
4634,Asia,Korea Dem. Rep.,1992,pop,20711375.0
1368,Asia,Korea Dem. Rep.,1997,gdpPercap,1690.756814
3072,Asia,Korea Dem. Rep.,1997,lifeExp,67.727
4776,Asia,Korea Dem. Rep.,1997,pop,21585105.0
1510,Asia,Korea Dem. Rep.,2002,gdpPercap,1646.758151
3214,Asia,Korea Dem. Rep.,2002,lifeExp,66.662
4918,Asia,Korea Dem. Rep.,2002,pop,22215365.0
1652,Asia,Korea Dem. Rep.,2007,gdpPercap,1593.06548
3356,Asia,Korea Dem. Rep.,2007,lifeExp,67.297
5060,Asia,Korea Dem. Rep.,2007,pop,23301725.0
91,Asia,Korea Rep.,1952,gdpPercap,1030.592226
1795,Asia,Korea Rep.,1952,lifeExp,47.453
3499,Asia,Korea Rep.,1952,pop,20947571.0
233,Asia,Korea Rep.,1957,gdpPercap,1487.593537
1937,Asia,Korea Rep.,1957,lifeExp,52.681
3641,Asia,Korea Rep.,1957,pop,22611552.0
375,Asia,Korea Rep.,1962,gdpPercap,1536.344387
2079,Asia,Korea Rep.,1962,lifeExp,55.292
3783,Asia,Korea Rep.,1962,pop,26420307.0
517,Asia,Korea Rep.,1967,gdpPercap,2029.228142
2221,Asia,Korea Rep.,1967,lifeExp,57.716
3925,Asia,Korea Rep.,1967,pop,30131000.0
659,Asia,Korea Rep.,1972,gdpPercap,3030.87665
2363,Asia,Korea Rep.,1972,lifeExp,62.612
4067,Asia,Korea Rep.,1972,pop,33505000.0
801,Asia,Korea Rep.,1977,gdpPercap,4657.22102
2505,Asia,Korea Rep.,1977,lifeExp,64.766
4209,Asia,Korea Rep.,1977,pop,36436000.0
943,Asia,Korea Rep.,1982,gdpPercap,5622.942464
2647,Asia,Korea Rep.,1982,lifeExp,67.123
4351,Asia,Korea Rep.,1982,pop,39326000.0
1085,Asia,Korea Rep.,1987,gdpPercap,8533.088805
2789,Asia,Korea Rep.,1987,lifeExp,69.81
4493,Asia,Korea Rep.,1987,pop,41622000.0
1227,Asia,Korea Rep.,1992,gdpPercap,12104.27872
2931,Asia,Korea Rep.,1992,lifeExp,72.244
4635,Asia,Korea Rep.,1992,pop,43805450.0
1369,Asia,Korea Rep.,1997,gdpPercap,15993.52796
3073,Asia,Korea Rep.,1997,lifeExp,74.647
4777,Asia,Korea Rep.,1997,pop,46173816.0
1511,Asia,Korea Rep.,2002,gdpPercap,19233.98818
3215,Asia,Korea Rep.,2002,lifeExp,77.045
4919,Asia,Korea Rep.,2002,pop,47969150.0
1653,Asia,Korea Rep.,2007,gdpPercap,23348.13973
3357,Asia,Korea Rep.,2007,lifeExp,78.623
5061,Asia,Korea Rep.,2007,pop,49044790.0
92,Asia,Kuwait,1952,gdpPercap,108382.3529
1796,Asia,Kuwait,1952,lifeExp,55.565
3500,Asia,Kuwait,1952,pop,160000.0
234,Asia,Kuwait,1957,gdpPercap,113523.1329
1938,Asia,Kuwait,1957,lifeExp,58.033
3642,Asia,Kuwait,1957,pop,212846.0
376,Asia,Kuwait,1962,gdpPercap,95458.11176
2080,Asia,Kuwait,1962,lifeExp,60.47
3784,Asia,Kuwait,1962,pop,358266.0
518,Asia,Kuwait,1967,gdpPercap,80894.88326
2222,Asia,Kuwait,1967,lifeExp,64.624
3926,Asia,Kuwait,1967,pop,575003.0
660,Asia,Kuwait,1972,gdpPercap,109347.867
2364,Asia,Kuwait,1972,lifeExp,67.712
4068,Asia,Kuwait,1972,pop,841934.0
802,Asia,Kuwait,1977,gdpPercap,59265.47714
2506,Asia,Kuwait,1977,lifeExp,69.343
4210,Asia,Kuwait,1977,pop,1140357.0
944,Asia,Kuwait,1982,gdpPercap,31354.03573
2648,Asia,Kuwait,1982,lifeExp,71.309
4352,Asia,Kuwait,1982,pop,1497494.0
1086,Asia,Kuwait,1987,gdpPercap,28118.42998
2790,Asia,Kuwait,1987,lifeExp,74.174
4494,Asia,Kuwait,1987,pop,1891487.0
1228,Asia,Kuwait,1992,gdpPercap,34932.91959
2932,Asia,Kuwait,1992,lifeExp,75.19
4636,Asia,Kuwait,1992,pop,1418095.0
1370,Asia,Kuwait,1997,gdpPercap,40300.61996
3074,Asia,Kuwait,1997,lifeExp,76.156
4778,Asia,Kuwait,1997,pop,1765345.0
1512,Asia,Kuwait,2002,gdpPercap,35110.10566
3216,Asia,Kuwait,2002,lifeExp,76.904
4920,Asia,Kuwait,2002,pop,2111561.0
1654,Asia,Kuwait,2007,gdpPercap,47306.98978
3358,Asia,Kuwait,2007,lifeExp,77.588
5062,Asia,Kuwait,2007,pop,2505559.0
93,Asia,Lebanon,1952,gdpPercap,4834.804067
1797,Asia,Lebanon,1952,lifeExp,55.928
3501,Asia,Lebanon,1952,pop,1439529.0
235,Asia,Lebanon,1957,gdpPercap,6089.786934
1939,Asia,Lebanon,1957,lifeExp,59.489
3643,Asia,Lebanon,1957,pop,1647412.0
377,Asia,Lebanon,1962,gdpPercap,5714.560611
2081,Asia,Lebanon,1962,lifeExp,62.094
3785,Asia,Lebanon,1962,pop,1886848.0
519,Asia,Lebanon,1967,gdpPercap,6006.983042
2223,Asia,Lebanon,1967,lifeExp,63.87
3927,Asia,Lebanon,1967,pop,2186894.0
661,Asia,Lebanon,1972,gdpPercap,7486.384341
2365,Asia,Lebanon,1972,lifeExp,65.421
4069,Asia,Lebanon,1972,pop,2680018.0
803,Asia,Lebanon,1977,gdpPercap,8659.696836
2507,Asia,Lebanon,1977,lifeExp,66.099
4211,Asia,Lebanon,1977,pop,3115787.0
945,Asia,Lebanon,1982,gdpPercap,7640.519521
2649,Asia,Lebanon,1982,lifeExp,66.983
4353,Asia,Lebanon,1982,pop,3086876.0
1087,Asia,Lebanon,1987,gdpPercap,5377.091329
2791,Asia,Lebanon,1987,lifeExp,67.926
4495,Asia,Lebanon,1987,pop,3089353.0
1229,Asia,Lebanon,1992,gdpPercap,6890.806854
2933,Asia,Lebanon,1992,lifeExp,69.292
4637,Asia,Lebanon,1992,pop,3219994.0
1371,Asia,Lebanon,1997,gdpPercap,8754.96385
3075,Asia,Lebanon,1997,lifeExp,70.265
4779,Asia,Lebanon,1997,pop,3430388.0
1513,Asia,Lebanon,2002,gdpPercap,9313.93883
3217,Asia,Lebanon,2002,lifeExp,71.028
4921,Asia,Lebanon,2002,pop,3677780.0
1655,Asia,Lebanon,2007,gdpPercap,10461.05868
3359,Asia,Lebanon,2007,lifeExp,71.993
5063,Asia,Lebanon,2007,pop,3921278.0
94,Asia,Malaysia,1952,gdpPercap,1831.132894
1798,Asia,Malaysia,1952,lifeExp,48.463
3502,Asia,Malaysia,1952,pop,6748378.0
236,Asia,Malaysia,1957,gdpPercap,1810.066992
1940,Asia,Malaysia,1957,lifeExp,52.102
3644,Asia,Malaysia,1957,pop,7739235.0
378,Asia,Malaysia,1962,gdpPercap,2036.884944
2082,Asia,Malaysia,1962,lifeExp,55.737
3786,Asia,Malaysia,1962,pop,8906385.0
520,Asia,Malaysia,1967,gdpPercap,2277.742396
2224,Asia,Malaysia,1967,lifeExp,59.371
3928,Asia,Malaysia,1967,pop,10154878.0
662,Asia,Malaysia,1972,gdpPercap,2849.09478
2366,Asia,Malaysia,1972,lifeExp,63.01
4070,Asia,Malaysia,1972,pop,11441462.0
804,Asia,Malaysia,1977,gdpPercap,3827.921571
2508,Asia,Malaysia,1977,lifeExp,65.256
4212,Asia,Malaysia,1977,pop,12845381.0
946,Asia,Malaysia,1982,gdpPercap,4920.355951
2650,Asia,Malaysia,1982,lifeExp,68.0
4354,Asia,Malaysia,1982,pop,14441916.0
1088,Asia,Malaysia,1987,gdpPercap,5249.802653
2792,Asia,Malaysia,1987,lifeExp,69.5
4496,Asia,Malaysia,1987,pop,16331785.0
1230,Asia,Malaysia,1992,gdpPercap,7277.912802
2934,Asia,Malaysia,1992,lifeExp,70.693
4638,Asia,Malaysia,1992,pop,18319502.0
1372,Asia,Malaysia,1997,gdpPercap,10132.90964
3076,Asia,Malaysia,1997,lifeExp,71.938
4780,Asia,Malaysia,1997,pop,20476091.0
1514,Asia,Malaysia,2002,gdpPercap,10206.97794
3218,Asia,Malaysia,2002,lifeExp,73.044
4922,Asia,Malaysia,2002,pop,22662365.0
1656,Asia,Malaysia,2007,gdpPercap,12451.6558
3360,Asia,Malaysia,2007,lifeExp,74.241
5064,Asia,Malaysia,2007,pop,24821286.0
95,Asia,Mongolia,1952,gdpPercap,786.5668575
1799,Asia,Mongolia,1952,lifeExp,42.244
3503,Asia,Mongolia,1952,pop,800663.0
237,Asia,Mongolia,1957,gdpPercap,912.6626085
1941,Asia,Mongolia,1957,lifeExp,45.248
3645,Asia,Mongolia,1957,pop,882134.0
379,Asia,Mongolia,1962,gdpPercap,1056.353958
2083,Asia,Mongolia,1962,lifeExp,48.251
3787,Asia,Mongolia,1962,pop,1010280.0
521,Asia,Mongolia,1967,gdpPercap,1226.04113
2225,Asia,Mongolia,1967,lifeExp,51.253
3929,Asia,Mongolia,1967,pop,1149500.0
663,Asia,Mongolia,1972,gdpPercap,1421.741975
2367,Asia,Mongolia,1972,lifeExp,53.754
4071,Asia,Mongolia,1972,pop,1320500.0
805,Asia,Mongolia,1977,gdpPercap,1647.511665
2509,Asia,Mongolia,1977,lifeExp,55.491
4213,Asia,Mongolia,1977,pop,1528000.0
947,Asia,Mongolia,1982,gdpPercap,2000.603139
2651,Asia,Mongolia,1982,lifeExp,57.489
4355,Asia,Mongolia,1982,pop,1756032.0
1089,Asia,Mongolia,1987,gdpPercap,2338.008304
2793,Asia,Mongolia,1987,lifeExp,60.222
4497,Asia,Mongolia,1987,pop,2015133.0
1231,Asia,Mongolia,1992,gdpPercap,1785.402016
2935,Asia,Mongolia,1992,lifeExp,61.271
4639,Asia,Mongolia,1992,pop,2312802.0
1373,Asia,Mongolia,1997,gdpPercap,1902.2521
3077,Asia,Mongolia,1997,lifeExp,63.625
4781,Asia,Mongolia,1997,pop,2494803.0
1515,Asia,Mongolia,2002,gdpPercap,2140.739323
3219,Asia,Mongolia,2002,lifeExp,65.033
4923,Asia,Mongolia,2002,pop,2674234.0
1657,Asia,Mongolia,2007,gdpPercap,3095.772271
3361,Asia,Mongolia,2007,lifeExp,66.803
5065,Asia,Mongolia,2007,pop,2874127.0
96,Asia,Myanmar,1952,gdpPercap,331.0
1800,Asia,Myanmar,1952,lifeExp,36.319
3504,Asia,Myanmar,1952,pop,20092996.0
238,Asia,Myanmar,1957,gdpPercap,350.0
1942,Asia,Myanmar,1957,lifeExp,41.905
3646,Asia,Myanmar,1957,pop,21731844.0
380,Asia,Myanmar,1962,gdpPercap,388.0
2084,Asia,Myanmar,1962,lifeExp,45.108
3788,Asia,Myanmar,1962,pop,23634436.0
522,Asia,Myanmar,1967,gdpPercap,349.0
2226,Asia,Myanmar,1967,lifeExp,49.379
3930,Asia,Myanmar,1967,pop,25870271.0
664,Asia,Myanmar,1972,gdpPercap,357.0
2368,Asia,Myanmar,1972,lifeExp,53.07
4072,Asia,Myanmar,1972,pop,28466390.0
806,Asia,Myanmar,1977,gdpPercap,371.0
2510,Asia,Myanmar,1977,lifeExp,56.059
4214,Asia,Myanmar,1977,pop,31528087.0
948,Asia,Myanmar,1982,gdpPercap,424.0
2652,Asia,Myanmar,1982,lifeExp,58.056
4356,Asia,Myanmar,1982,pop,34680442.0
1090,Asia,Myanmar,1987,gdpPercap,385.0
2794,Asia,Myanmar,1987,lifeExp,58.339
4498,Asia,Myanmar,1987,pop,38028578.0
1232,Asia,Myanmar,1992,gdpPercap,347.0
2936,Asia,Myanmar,1992,lifeExp,59.32
4640,Asia,Myanmar,1992,pop,40546538.0
1374,Asia,Myanmar,1997,gdpPercap,415.0
3078,Asia,Myanmar,1997,lifeExp,60.328
4782,Asia,Myanmar,1997,pop,43247867.0
1516,Asia,Myanmar,2002,gdpPercap,611.0
3220,Asia,Myanmar,2002,lifeExp,59.908
4924,Asia,Myanmar,2002,pop,45598081.0
1658,Asia,Myanmar,2007,gdpPercap,944.0
3362,Asia,Myanmar,2007,lifeExp,62.069
5066,Asia,Myanmar,2007,pop,47761980.0
97,Asia,Nepal,1952,gdpPercap,545.8657229
1801,Asia,Nepal,1952,lifeExp,36.157
3505,Asia,Nepal,1952,pop,9182536.0
239,Asia,Nepal,1957,gdpPercap,597.9363558
1943,Asia,Nepal,1957,lifeExp,37.686
3647,Asia,Nepal,1957,pop,9682338.0
381,Asia,Nepal,1962,gdpPercap,652.3968593
2085,Asia,Nepal,1962,lifeExp,39.393
3789,Asia,Nepal,1962,pop,10332057.0
523,Asia,Nepal,1967,gdpPercap,676.4422254
2227,Asia,Nepal,1967,lifeExp,41.472
3931,Asia,Nepal,1967,pop,11261690.0
665,Asia,Nepal,1972,gdpPercap,674.7881296
2369,Asia,Nepal,1972,lifeExp,43.971
4073,Asia,Nepal,1972,pop,12412593.0
807,Asia,Nepal,1977,gdpPercap,694.1124398
2511,Asia,Nepal,1977,lifeExp,46.748
4215,Asia,Nepal,1977,pop,13933198.0
949,Asia,Nepal,1982,gdpPercap,718.3730947
2653,Asia,Nepal,1982,lifeExp,49.594
4357,Asia,Nepal,1982,pop,15796314.0
1091,Asia,Nepal,1987,gdpPercap,775.6324501
2795,Asia,Nepal,1987,lifeExp,52.537
4499,Asia,Nepal,1987,pop,17917180.0
1233,Asia,Nepal,1992,gdpPercap,897.7403604
2937,Asia,Nepal,1992,lifeExp,55.727
4641,Asia,Nepal,1992,pop,20326209.0
1375,Asia,Nepal,1997,gdpPercap,1010.892138
3079,Asia,Nepal,1997,lifeExp,59.426
4783,Asia,Nepal,1997,pop,23001113.0
1517,Asia,Nepal,2002,gdpPercap,1057.206311
3221,Asia,Nepal,2002,lifeExp,61.34
4925,Asia,Nepal,2002,pop,25873917.0
1659,Asia,Nepal,2007,gdpPercap,1091.359778
3363,Asia,Nepal,2007,lifeExp,63.785
5067,Asia,Nepal,2007,pop,28901790.0
98,Asia,Oman,1952,gdpPercap,1828.230307
1802,Asia,Oman,1952,lifeExp,37.578
3506,Asia,Oman,1952,pop,507833.0
240,Asia,Oman,1957,gdpPercap,2242.746551
1944,Asia,Oman,1957,lifeExp,40.08
3648,Asia,Oman,1957,pop,561977.0
382,Asia,Oman,1962,gdpPercap,2924.638113
2086,Asia,Oman,1962,lifeExp,43.165
3790,Asia,Oman,1962,pop,628164.0
524,Asia,Oman,1967,gdpPercap,4720.942687
2228,Asia,Oman,1967,lifeExp,46.988
3932,Asia,Oman,1967,pop,714775.0
666,Asia,Oman,1972,gdpPercap,10618.03855
2370,Asia,Oman,1972,lifeExp,52.143
4074,Asia,Oman,1972,pop,829050.0
808,Asia,Oman,1977,gdpPercap,11848.34392
2512,Asia,Oman,1977,lifeExp,57.367
4216,Asia,Oman,1977,pop,1004533.0
950,Asia,Oman,1982,gdpPercap,12954.79101
2654,Asia,Oman,1982,lifeExp,62.728
4358,Asia,Oman,1982,pop,1301048.0
1092,Asia,Oman,1987,gdpPercap,18115.22313
2796,Asia,Oman,1987,lifeExp,67.734
4500,Asia,Oman,1987,pop,1593882.0
1234,Asia,Oman,1992,gdpPercap,18616.70691
2938,Asia,Oman,1992,lifeExp,71.197
4642,Asia,Oman,1992,pop,1915208.0
1376,Asia,Oman,1997,gdpPercap,19702.05581
3080,Asia,Oman,1997,lifeExp,72.499
4784,Asia,Oman,1997,pop,2283635.0
1518,Asia,Oman,2002,gdpPercap,19774.83687
3222,Asia,Oman,2002,lifeExp,74.193
4926,Asia,Oman,2002,pop,2713462.0
1660,Asia,Oman,2007,gdpPercap,22316.19287
3364,Asia,Oman,2007,lifeExp,75.64
5068,Asia,Oman,2007,pop,3204897.0
99,Asia,Pakistan,1952,gdpPercap,684.5971438
1803,Asia,Pakistan,1952,lifeExp,43.436
3507,Asia,Pakistan,1952,pop,41346560.0
241,Asia,Pakistan,1957,gdpPercap,747.0835292
1945,Asia,Pakistan,1957,lifeExp,45.557
3649,Asia,Pakistan,1957,pop,46679944.0
383,Asia,Pakistan,1962,gdpPercap,803.3427418
2087,Asia,Pakistan,1962,lifeExp,47.67
3791,Asia,Pakistan,1962,pop,53100671.0
525,Asia,Pakistan,1967,gdpPercap,942.4082588
2229,Asia,Pakistan,1967,lifeExp,49.8
3933,Asia,Pakistan,1967,pop,60641899.0
667,Asia,Pakistan,1972,gdpPercap,1049.938981
2371,Asia,Pakistan,1972,lifeExp,51.929
4075,Asia,Pakistan,1972,pop,69325921.0
809,Asia,Pakistan,1977,gdpPercap,1175.921193
2513,Asia,Pakistan,1977,lifeExp,54.043
4217,Asia,Pakistan,1977,pop,78152686.0
951,Asia,Pakistan,1982,gdpPercap,1443.429832
2655,Asia,Pakistan,1982,lifeExp,56.158
4359,Asia,Pakistan,1982,pop,91462088.0
1093,Asia,Pakistan,1987,gdpPercap,1704.686583
2797,Asia,Pakistan,1987,lifeExp,58.245
4501,Asia,Pakistan,1987,pop,105186881.0
1235,Asia,Pakistan,1992,gdpPercap,1971.829464
2939,Asia,Pakistan,1992,lifeExp,60.838
4643,Asia,Pakistan,1992,pop,120065004.0
1377,Asia,Pakistan,1997,gdpPercap,2049.350521
3081,Asia,Pakistan,1997,lifeExp,61.818
4785,Asia,Pakistan,1997,pop,135564834.0
1519,Asia,Pakistan,2002,gdpPercap,2092.712441
3223,Asia,Pakistan,2002,lifeExp,63.61
4927,Asia,Pakistan,2002,pop,153403524.0
1661,Asia,Pakistan,2007,gdpPercap,2605.94758
3365,Asia,Pakistan,2007,lifeExp,65.483
5069,Asia,Pakistan,2007,pop,169270617.0
100,Asia,Philippines,1952,gdpPercap,1272.880995
1804,Asia,Philippines,1952,lifeExp,47.752
3508,Asia,Philippines,1952,pop,22438691.0
242,Asia,Philippines,1957,gdpPercap,1547.944844
1946,Asia,Philippines,1957,lifeExp,51.334
3650,Asia,Philippines,1957,pop,26072194.0
384,Asia,Philippines,1962,gdpPercap,1649.552153
2088,Asia,Philippines,1962,lifeExp,54.757
3792,Asia,Philippines,1962,pop,30325264.0
526,Asia,Philippines,1967,gdpPercap,1814.12743
2230,Asia,Philippines,1967,lifeExp,56.393
3934,Asia,Philippines,1967,pop,35356600.0
668,Asia,Philippines,1972,gdpPercap,1989.37407
2372,Asia,Philippines,1972,lifeExp,58.065
4076,Asia,Philippines,1972,pop,40850141.0
810,Asia,Philippines,1977,gdpPercap,2373.204287
2514,Asia,Philippines,1977,lifeExp,60.06
4218,Asia,Philippines,1977,pop,46850962.0
952,Asia,Philippines,1982,gdpPercap,2603.273765
2656,Asia,Philippines,1982,lifeExp,62.082
4360,Asia,Philippines,1982,pop,53456774.0
1094,Asia,Philippines,1987,gdpPercap,2189.634995
2798,Asia,Philippines,1987,lifeExp,64.151
4502,Asia,Philippines,1987,pop,60017788.0
1236,Asia,Philippines,1992,gdpPercap,2279.324017
2940,Asia,Philippines,1992,lifeExp,66.458
4644,Asia,Philippines,1992,pop,67185766.0
1378,Asia,Philippines,1997,gdpPercap,2536.534925
3082,Asia,Philippines,1997,lifeExp,68.564
4786,Asia,Philippines,1997,pop,75012988.0
1520,Asia,Philippines,2002,gdpPercap,2650.921068
3224,Asia,Philippines,2002,lifeExp,70.303
4928,Asia,Philippines,2002,pop,82995088.0
1662,Asia,Philippines,2007,gdpPercap,3190.481016
3366,Asia,Philippines,2007,lifeExp,71.688
5070,Asia,Philippines,2007,pop,91077287.0
101,Asia,Saudi Arabia,1952,gdpPercap,6459.554823
1805,Asia,Saudi Arabia,1952,lifeExp,39.875
3509,Asia,Saudi Arabia,1952,pop,4005677.0
243,Asia,Saudi Arabia,1957,gdpPercap,8157.591248
1947,Asia,Saudi Arabia,1957,lifeExp,42.868
3651,Asia,Saudi Arabia,1957,pop,4419650.0
385,Asia,Saudi Arabia,1962,gdpPercap,11626.41975
2089,Asia,Saudi Arabia,1962,lifeExp,45.914
3793,Asia,Saudi Arabia,1962,pop,4943029.0
527,Asia,Saudi Arabia,1967,gdpPercap,16903.04886
2231,Asia,Saudi Arabia,1967,lifeExp,49.901
3935,Asia,Saudi Arabia,1967,pop,5618198.0
669,Asia,Saudi Arabia,1972,gdpPercap,24837.42865
2373,Asia,Saudi Arabia,1972,lifeExp,53.886
4077,Asia,Saudi Arabia,1972,pop,6472756.0
811,Asia,Saudi Arabia,1977,gdpPercap,34167.7626
2515,Asia,Saudi Arabia,1977,lifeExp,58.69
4219,Asia,Saudi Arabia,1977,pop,8128505.0
953,Asia,Saudi Arabia,1982,gdpPercap,33693.17525
2657,Asia,Saudi Arabia,1982,lifeExp,63.012
4361,Asia,Saudi Arabia,1982,pop,11254672.0
1095,Asia,Saudi Arabia,1987,gdpPercap,21198.26136
2799,Asia,Saudi Arabia,1987,lifeExp,66.295
4503,Asia,Saudi Arabia,1987,pop,14619745.0
1237,Asia,Saudi Arabia,1992,gdpPercap,24841.61777
2941,Asia,Saudi Arabia,1992,lifeExp,68.768
4645,Asia,Saudi Arabia,1992,pop,16945857.0
1379,Asia,Saudi Arabia,1997,gdpPercap,20586.69019
3083,Asia,Saudi Arabia,1997,lifeExp,70.533
4787,Asia,Saudi Arabia,1997,pop,21229759.0
1521,Asia,Saudi Arabia,2002,gdpPercap,19014.54118
3225,Asia,Saudi Arabia,2002,lifeExp,71.626
4929,Asia,Saudi Arabia,2002,pop,24501530.0
1663,Asia,Saudi Arabia,2007,gdpPercap,21654.83194
3367,Asia,Saudi Arabia,2007,lifeExp,72.777
5071,Asia,Saudi Arabia,2007,pop,27601038.0
102,Asia,Singapore,1952,gdpPercap,2315.138227
1806,Asia,Singapore,1952,lifeExp,60.396
3510,Asia,Singapore,1952,pop,1127000.0
244,Asia,Singapore,1957,gdpPercap,2843.104409
1948,Asia,Singapore,1957,lifeExp,63.179
3652,Asia,Singapore,1957,pop,1445929.0
386,Asia,Singapore,1962,gdpPercap,3674.735572
2090,Asia,Singapore,1962,lifeExp,65.798
3794,Asia,Singapore,1962,pop,1750200.0
528,Asia,Singapore,1967,gdpPercap,4977.41854
2232,Asia,Singapore,1967,lifeExp,67.946
3936,Asia,Singapore,1967,pop,1977600.0
670,Asia,Singapore,1972,gdpPercap,8597.756202
2374,Asia,Singapore,1972,lifeExp,69.521
4078,Asia,Singapore,1972,pop,2152400.0
812,Asia,Singapore,1977,gdpPercap,11210.08948
2516,Asia,Singapore,1977,lifeExp,70.795
4220,Asia,Singapore,1977,pop,2325300.0
954,Asia,Singapore,1982,gdpPercap,15169.16112
2658,Asia,Singapore,1982,lifeExp,71.76
4362,Asia,Singapore,1982,pop,2651869.0
1096,Asia,Singapore,1987,gdpPercap,18861.53081
2800,Asia,Singapore,1987,lifeExp,73.56
4504,Asia,Singapore,1987,pop,2794552.0
1238,Asia,Singapore,1992,gdpPercap,24769.8912
2942,Asia,Singapore,1992,lifeExp,75.788
4646,Asia,Singapore,1992,pop,3235865.0
1380,Asia,Singapore,1997,gdpPercap,33519.4766
3084,Asia,Singapore,1997,lifeExp,77.158
4788,Asia,Singapore,1997,pop,3802309.0
1522,Asia,Singapore,2002,gdpPercap,36023.1054
3226,Asia,Singapore,2002,lifeExp,78.77
4930,Asia,Singapore,2002,pop,4197776.0
1664,Asia,Singapore,2007,gdpPercap,47143.17964
3368,Asia,Singapore,2007,lifeExp,79.972
5072,Asia,Singapore,2007,pop,4553009.0
103,Asia,Sri Lanka,1952,gdpPercap,1083.53203
1807,Asia,Sri Lanka,1952,lifeExp,57.593
3511,Asia,Sri Lanka,1952,pop,7982342.0
245,Asia,Sri Lanka,1957,gdpPercap,1072.546602
1949,Asia,Sri Lanka,1957,lifeExp,61.456
3653,Asia,Sri Lanka,1957,pop,9128546.0
387,Asia,Sri Lanka,1962,gdpPercap,1074.47196
2091,Asia,Sri Lanka,1962,lifeExp,62.192
3795,Asia,Sri Lanka,1962,pop,10421936.0
529,Asia,Sri Lanka,1967,gdpPercap,1135.514326
2233,Asia,Sri Lanka,1967,lifeExp,64.266
3937,Asia,Sri Lanka,1967,pop,11737396.0
671,Asia,Sri Lanka,1972,gdpPercap,1213.39553
2375,Asia,Sri Lanka,1972,lifeExp,65.042
4079,Asia,Sri Lanka,1972,pop,13016733.0
813,Asia,Sri Lanka,1977,gdpPercap,1348.775651
2517,Asia,Sri Lanka,1977,lifeExp,65.949
4221,Asia,Sri Lanka,1977,pop,14116836.0
955,Asia,Sri Lanka,1982,gdpPercap,1648.079789
2659,Asia,Sri Lanka,1982,lifeExp,68.757
4363,Asia,Sri Lanka,1982,pop,15410151.0
1097,Asia,Sri Lanka,1987,gdpPercap,1876.766827
2801,Asia,Sri Lanka,1987,lifeExp,69.011
4505,Asia,Sri Lanka,1987,pop,16495304.0
1239,Asia,Sri Lanka,1992,gdpPercap,2153.739222
